time (s),altitude (km),velocity (km / s)
1630,5164.659162814822,7.1872977164593514
1640,5207.231058710438,7.170797088624806
1650,5249.803500655042,7.154375409085708
1660,5292.375506989363,7.138032357494188
1670,5334.946116723959,7.121767607063076
1680,5377.514389125887,7.105580824927938
1690,5420.079403313295,7.089471672496084
1700,5462.640257857798,7.0734398057829475
1710,5505.196070394513,7.05748487573624
1720,5547.7459772396505,7.041606528548259
1730,5590.289133015551,7.025804405956741
1740,5632.824710283005,7.010078145534609
1750,5675.3518991808,6.994427380968988
1760,5717.869907072327,6.978851742329811
1770,5760.377958199162,6.963350856328383
1780,5802.875293341467,6.947924346566201
1790,5845.361169485137,6.93257183377437
1800,5887.834859495559,6.917292936043902
1810,5930.295651797842,6.902087269047218
1820,5972.74285006346,6.886954446251134
1830,6015.175772903131,6.871894079121607
1840,6057.59375356587,6.856905777320528
1850,6099.996139644078,6.841989148894816
1860,6142.382292784561,6.827143800458079
1870,6184.751588405372,6.812369337365085
1880,6227.103415418369,6.79766536387929
1890,6269.437175957382,6.783031483333652
1900,6311.752285111879,6.76846729828497
1910,6354.048170666036,6.75397241066195
1920,6396.324272843083,6.739546421907231
1930,6438.58004405487,6.725188933113562
1940,6480.814948656511,6.710899545154348
1950,6523.028462706019,6.6966778588087355
1960,6565.220073728848,6.682523474881444
1970,6607.3892804872285,6.668435994317531
1980,6649.535592754217,6.654415018312232
1990,6691.658531092355,6.640460148416097
2000,6733.757626636845,6.626570986635542
2010,6775.832420883171,6.612747135529004
2020,6817.882465479059,6.598988198298842
2030,6859.907322020677,6.58529377887914
2040,6901.906561853044,6.571663482019555
2050,6943.879765874481,6.558096913365335
2060,6985.826524345099,6.544593679533679
2070,7027.746436699203,6.531153388186533
2080,7069.639111361525,6.517775648099959
2090,7111.504165567241,6.504460069230218
2100,7153.341225185661,6.491206262776663
2110,7195.149924547548,6.478013841241561
2120,7236.929906275949,6.464882418486973
2130,7278.680821120524,6.451811609788772
2140,7320.402327795233,6.438801031887913
2150,7362.094092819389,6.42585030303908
2160,7403.755790361918,6.4129590430567545
2170,7445.387102088853,6.400126873358853
2180,7486.987717013912,6.387353417007989
2190,7528.557331352162,6.37463829875046
2200,7570.095648376648,6.361981145053042
2210,7611.602378277979,6.349381584137672
2220,7653.077238026772,6.3368392460141
2230,7694.51995123889,6.324353762510588
2240,7735.930248043473,6.311924767302716
2250,7777.307864953609,6.299551895940386
2260,7818.652544739694,6.287234785873082
2270,7859.964036305328,6.27497307647345
2280,7901.242094565772,6.262766409059264
2290,7942.486480328871,6.250614426913852
2300,7983.696960178388,6.238516775305017
2310,8024.873306359716,6.226473101502529
2320,8066.015296667938,6.214483054794252
2330,8107.1227143381075,6.202546286500924
2340,8148.1953479378135,6.190662449989682
2350,8189.23299126187,6.1788312006863615
2360,8230.235443229185,6.167052196086622
2370,8271.20250778169,6.155325095765938
2380,8312.133993785323,6.143649561388522
2390,8353.029714933009,6.132025256715198
2400,8393.889489649606,6.120451847610282
2410,8434.71314099877,6.1089290020475095
2420,8475.500496591687,6.09745639011504
2430,8516.251388497647,6.086033684019591
2440,8556.965653156441,6.074660558089717
2450,8597.64313129248,6.063336688778296
2460,8638.283667830665,6.052061754664226
2470,8678.88711181395,6.0408354364533965
2480,8719.45331632254,6.029657416978937
2490,8759.982138394716,6.018527381200794
2500,8800.473438949253,6.007445016204656
2510,8840.927082709377,5.996410011200258
2520,8881.342938128246,5.985422057519087
2530,8921.720877315922,5.974480848611528
2540,8962.060775967797,5.963586080043461
2550,9002.362513294442,5.952737449492338
2560,9042.625971952844,5.941934656742773
2570,9082.851037979039,5.931177403681656
2580,9123.037600722046,5.920465394292811
2590,9163.185552779138,5.90979833465124
2600,9203.294789932384,5.899175932916942
2610,9243.365211086457,5.888597899328356
2620,9283.396718207652,5.87806394619542
2630,9323.38921626413,5.867573787892297
2640,9363.342613167337,5.857127140849752
2650,9403.256819714563,5.8467237235472105
2660,9443.131749532658,5.836363256504533
2670,9482.967319022826,5.8260454622734805
2680,9522.76344730653,5.815770065428932
2690,9562.520056172441,5.805536792559824
2700,9602.237070024437,5.795345372259872
2710,9641.914415830615,5.7851955351180395
2720,9681.552023073313,5.775087013708817
2730,9721.14982370007,5.76501954258227
2740,9760.707752075614,5.7549928582539245
2750,9800.225744934723,5.745006699194449
2760,9839.703741336016,5.735060805819184
2770,9879.141682616671,5.7251549204775065
2780,9918.539512348005,5.715288787442052
2790,9957.897176291906,5.705462152897796
2800,9997.21462235814,5.6956747649310016
2810,10036.491800562446,5.685926373518068
2820,10075.728662985475,5.6762167305142475
2830,10114.925163732514,5.6665455896422685
2840,10154.081258893977,5.656912706480874
2850,10193.19690650667,5.647317838453259
2860,10232.272066515805,5.637760744815446
2870,10271.306700737725,5.628241186644576
2880,10310.300772823372,5.618758926827145
2890,10349.254248222438,5.609313730047178
2900,10388.167094148219,5.599905362774352
2910,10427.039279543118,5.590533593252083
2920,10465.870775044845,5.5811981914855595
2930,10504.661552953232,5.5718989292297545
2940,10543.411587197694,5.562635579977405
2950,10582.12085330531,5.553407918946971
2960,10620.78932836952,5.544215723070571
2970,10659.4169910194,5.535058770981913
2980,10698.003821389542,5.525936843004212
2990,10736.549801090503,5.516849721138101
3000,10775.054913179789,5.507797189049549
3010,10813.519142133435,5.4987790320577785
3020,10851.942473818068,5.489795037123192
3030,10890.324895463567,5.480844992835304
3040,10928.666395636177,5.471928689400704
3050,10966.966964212152,5.463045918631021
3060,11005.226592351919,5.454196473930918
3070,11043.445272474695,5.445380150286106
3080,11081.622998233608,5.436596744251396
3090,11119.75976449125,5.427846053938764
3100,11157.855567295752,5.419127879005468
3110,11195.91040385724,5.4104420206421855
3120,11233.924272524775,5.4017882815611955
3130,11271.89717276371,5.393166465984603
3140,11309.829105133475,5.384576379632596
3150,11347.72007126578,5.376017829711757
3160,11385.57007384321,5.367490624903416
3170,11423.37911657825,5.358994575352051
3180,11461.147204192665,5.3505294926537434
3190,11498.874342397292,5.342095189844672
3200,11536.5605378722,5.33369148138968
3210,11574.2057982472,5.325318183170876
3220,11611.810132082759,5.316975112476308
3230,11649.373548851217,5.3086620879886794
3240,11686.896058918413,5.300378929774141
3250,11724.377673525578,5.292125459271121
3260,11761.818404771631,5.283901499279241
3270,11799.218265595766,5.275706873948267
3280,11836.577269760364,5.267541408767146
3290,11873.895431834233,5.259404930553092
3300,11911.172767176151,5.251297267440746
3310,11948.409291918695,5.243218248871393
3320,11985.605022952412,5.23516770558225
3330,12022.759977910227,5.22714546959582
3340,12059.874175152177,5.219151374209311
3350,12096.947633750417,5.211185253984128
3360,12133.980373474496,5.203246944735432
3370,12170.972414776883,5.195336283521757
3380,12207.923778778819,5.187453108634717
3390,12244.83448725635,5.179597259588764
3400,12281.704562626684,5.171768577111026
3410,12318.534027934751,5.163966903131215
3420,12355.322906840032,5.156192080771602
3430,12392.071223603627,5.148443954337061
3440,12428.779003075542,5.140722369305195
3450,12465.446270682238,5.133027172316521
3460,12502.07305241438,5.125358211164735
3470,12538.659374814808,5.117715334787041
3480,12575.205264966764,5.110098393254563
3490,12611.710750482282,5.102507237762812
3500,12648.175859490828,5.094941720622245
3510,12684.600620628127,5.087401695248877
3520,12720.985063025211,5.079887016154976
3530,12757.329216297621,5.072397538939828
3540,12793.63311053488,5.064933120280571
3550,12829.89677629008,5.057493617923101
3560,12866.120244569713,5.050078890673049
3570,12902.303546823641,5.042688798386836
3580,12938.446714935304,5.035323201962785
3590,12974.549781212045,5.027981963332322
3600,13010.61277837565,5.020664945451231
3610,13046.635739553036,5.013372012290991
3620,13082.618698267132,5.006103028830173
3630,13118.5616884279,4.998857861045925
3640,13154.464744323534,4.991636375905505
3650,13190.327900611795,4.984438441357894
3660,13226.151192311554,4.977263926325488
3670,13261.934654794411,4.970112700695837
3680,13297.678323776541,4.962984635313473
3690,13333.38223531063,4.955879601971796
3700,13369.046425777986,4.948797473405032
3710,13404.670931880788,4.941738123280254
3720,13440.25579063447,4.934701426189479
3730,13475.80103936023,4.927687257641821
3740,13511.30671567771,4.9206954940557255
3750,13546.77285749777,4.913726012751251
3760,13582.199503015392,4.9067786919424385
3770,13617.586690702756,4.8998534107297305
3780,13652.934459302392,4.8929500490924545
3790,13688.242847820475,4.886068487881389
3800,13723.51189552023,4.879208608811377
3810,13758.74164191548,4.872370294454004
3820,13793.932126764288,4.865553428230356
3830,13829.083390062704,4.85875789440382
3840,13864.195472038664,4.8519835780729625
3850,13899.268413145946,4.845230365164461
3860,13934.302254058279,4.838498142426105
3870,13969.297035663541,4.831786797419858
3880,14004.252799058046,4.825096218514971
3890,14039.16958554096,4.818426294881168
3900,14074.047436608798,4.81177691648189
3910,14108.886393950037,4.8051479740675935
3920,14143.686499439795,4.798539359169115
3930,14178.447795134649,4.791950964091086
3940,14213.170323267503,4.78538268190542
3950,14247.854126242579,4.7788344064448465
3960,14282.49924663048,4.7723060322965
3970,14317.105727163347,4.765797454795588
3980,14351.673610730119,4.759308570019083
3990,14386.202940371837,4.752839274779503
4000,14420.693759277077,4.746389466618724
4010,14455.146110777441,4.7399590438018615
4020,14489.560038343137,4.733547905311205
4030,14523.935585578623,4.727155950840204
4040,14558.27279621836,4.720783080787507
4050,14592.571714122605,4.7144291962510625
4060,14626.832383273315,4.708094199022267
4070,14661.054847770087,4.701777991580163
4080,14695.239151826212,4.6954804770857
4090,14729.385339764765,4.689201559376034
4100,14763.493456014792,4.682941142958896
4110,14797.563545107532,4.6766991330069905
4120,14831.59565167275,4.670475435352465
4130,14865.58982043511,4.664269956481415
4140,14899.546096210608,4.658082603528447
4150,14933.464523903083,4.651913284271293
4160,14967.345148500797,4.64576190712546
4170,15001.188015073058,4.639628381138952
4180,15034.993168766909,4.63351261598701
4190,15068.7606548039,4.627414521966934
4200,15102.490518476865,4.621334009992915
4210,15136.18280514684,4.615270991590953
4220,15169.837560239936,4.60922537889379
4230,15203.454829244354,4.603197084635904
4240,15237.03465770743,4.597186022148548
4250,15270.577091232692,4.591192105354829
4260,15304.082175477026,4.585215248764842
4270,15337.549956147868,4.579255367470833
4280,15370.980479000453,4.573312377142423
4290,15404.373789835096,4.567386194021861
4300,15437.729934494557,4.561476734919333
4310,15471.048958861433,4.555583917208308
4320,15504.330908855587,4.549707658820919
4330,15537.575830431655,4.543847878243403
4340,15570.78376957656,4.538004494511569
4350,15603.954772307105,4.532177427206313
4360,15637.088884667606,4.526366596449172
4370,15670.186152727543,4.520571922897923
4380,15703.246622579278,4.514793327742212
4390,15736.270340335817,4.509030732699239
4400,15769.257352128585,4.503284060009466
4410,15802.20770410528,4.4975532324323755
4420,15835.121442427746,4.491838173242261
4430,15867.998613269876,4.486138806224061
4440,15900.839262815585,4.48045505566923
4450,15933.643437256786,4.47478684637164
4460,15966.41118279142,4.469134103623534
4470,15999.142545621533,4.4634967532114995
4480,16031.837571951372,4.457874721412493
4490,16064.496307985512,4.452267934989891
4500,16097.118799927059,4.446676321189582
4510,16129.705093975808,4.441099807736095
4520,16162.255236326542,4.435538322828761
4530,16194.769273167254,4.429991795137905
4540,16227.247250677483,4.424460153801082
4550,16259.68921502665,4.4189433284193385
4560,16292.095212372413,4.413441249053521
4570,16324.465288859075,4.407953846220596
4580,16356.799490616031,4.402481050890028
4590,16389.0978637562,4.397022794480174
4600,16421.360454374546,4.391579008854713
4610,16453.587308546565,4.386149626319117
4620,16485.778472326863,4.380734579617145
4630,16517.933991747712,4.375333801927368
4640,16550.05391281766,4.369947226859734
4650,16582.138281520172,4.364574788452158
4660,16614.18714381226,4.359216421167139
4670,16646.20054562319,4.353872059888421
4680,16678.178532853184,4.348541639917668
4690,16710.121151372146,4.343225096971182
4700,16742.028447018434,4.33792236717664
4710,16773.900465597628,4.332633387069871
4720,16805.737252881354,4.327358093591655
4730,16837.53885460609,4.3220964240845525
4740,16869.30531647205,4.316848316289763
4750,16901.036684142036,4.311613708344011
4760,16932.73300324035,4.306392538776462
4770,16964.39431935171,4.301184746505663
4780,16996.02067802019,4.295990270836514
4790,17027.612124748186,4.290809051457262
4800,17059.168704995405,4.28564102843653
4810,17090.69046417787,4.280486142220364
4820,17122.177447666934,4.275344333629311
4830,17153.629700788333,4.270215543855521
4840,17185.04726882126,4.265099714459877
4850,17216.43019699744,4.259996787369154
4860,17247.77853050022,4.254906704873187
4870,17279.092314463727,4.249829409622093
4880,17310.371593971962,4.244764844623485
4890,17341.61641405799,4.239712953239743
4900,17372.826819703114,4.2346736791852795
4910,17404.00285583605,4.229646966523849
4920,17435.14456733215,4.224632759665878
4930,17466.251999012635,4.219631003365811
4940,17497.325195643814,4.2146416427194895
4950,17528.364201936372,4.209664623161548
4960,17559.36906254463,4.2046998904628365
4970,17590.33982206583,4.199747390727862
4980,17621.27652503947,4.19480707039226
4990,17652.17921594658,4.189878876220276
5000,17683.047939209104,4.184962755302284
5010,17713.88273918923,4.180058655052319
5020,17744.68366018875,4.175166523205623
5030,17775.45074644846,4.170286307816235
5040,17806.184042147535,4.165417957254574
5050,17836.88359140294,4.160561420205074
5060,17867.549438268867,4.15571664566381
5070,17898.181626736143,4.150883582936167
5080,17928.780200731704,4.146062181634515
5090,17959.345204118035,4.141252391675915
5100,17989.876680692665,4.136454163279838
5110,18020.374674187613,4.13166744696591
5120,18050.839228268935,4.126892193551664
5130,18081.2703865362,4.122128354150334
5140,18111.668192522015,4.117375880168644
5150,18142.032689691576,4.112634723304632
5160,18172.363921442182,4.107904835545487
5170,18202.661931102823,4.103186169165406
5180,18232.92676193373,4.098478676723472
5190,18263.15845712594,4.0937823110615446
5200,18293.35705980091,4.089097025302173
5210,18323.5226130101,4.084422772846527
5220,18353.65515973458,4.079759507372348
5230,18383.754742884656,4.075107182831907
5240,18413.821405299488,4.070465753450001
5250,18443.855189746748,4.065835173721938
5260,18473.85613892225,4.061215398411572
5270,18503.8242954496,4.056606382549324
5280,18533.759701879906,4.052008081430244
5290,18563.6624006914,4.047420450612075
5300,18593.53243428915,4.0428434459133396
5310,18623.369845004752,4.038277023411443
5320,18653.17467509604,4.03372113944079
5330,18682.946966746767,4.0291757505909205
5340,18712.68676206637,4.024640813704657
5350,18742.39410308965,4.020116285876275
5360,18772.06903177655,4.015602124449682
5370,18801.711590011866,4.0110982870166145
5380,18831.321819605015,4.0066047314148525
5390,18860.899762289788,4.002121415726446
5400,18890.445459724117,3.997648298275957
5410,18919.958953489866,3.993185337628721
5420,18949.440285092584,3.988732492589114
5430,18978.889495961303,3.984289722198845
5440,19008.306627448357,3.9798569857352555
5450,19037.691720829156,3.9754342427096327
5460,19067.044817301998,3.971021452865547
5470,19096.365957987906,3.966618576177189
5480,19125.655183930423,3.962225572847732
5490,19154.91253609548,3.957842403307704
5500,19184.13805537118,3.9534690282133713
5510,19213.33178256768,3.9491054084451394
5520,19242.493758417037,3.9447515051059674
5530,19271.624023573033,3.940407279519791
5540,19300.722618611075,3.9360726932299652
5550,19329.789584028018,3.931747707997714
5560,19358.824960242076,3.9274322858005966
5570,19387.828787592676,3.923126388830987
5580,19416.80110634035,3.918829979494562
5590,19445.741956666614,3.9145430204088085
5600,19474.65137867388,3.9102654744015353
5610,19503.52941238533,3.9059973045094045
5620,19532.376097744847,3.901738473976471
5630,19561.191474616902,3.897488946252733
5640,19589.975582786486,3.893248684992701
5650,19618.72846195901,3.88901765405397
5660,19647.450151760244,3.8847958174958106
5670,19676.140691736247,3.8805831395777663
5680,19704.80012135329,3.876379584758267
5690,19733.4284799978,3.872185117693252
5700,19762.025806976293,3.8679997032348026
5710,19790.59214151535,3.863823306429788
5720,19819.127522761522,3.8596558925185245
5730,19847.631989781334,3.8554974269334377
5740,19876.10558156121,3.8513478752977477
5750,19904.548337007443,3.8472072034241522
5760,19932.960294946188,3.8430753773135318
5770,19961.341494123397,3.8389523631536555
5780,19989.69197320482,3.8348381273179073
5790,20018.011770775975,3.830732636364014
5800,20046.30092534213,3.826635857032789
5810,20074.559475328304,3.8225477562468826
5820,20102.78745907923,3.8184683011095477
5830,20130.984914859382,3.814397458903409
5840,20159.15188085295,3.8103351970892465
5850,20187.288395163843,3.8062814833047875
5860,20215.394495815715,3.8022362853635103
5870,20243.470220751933,3.7981995712534515
5880,20271.515607835638,3.794171309136033
5890,20299.53069484971,3.7901514673448884
5900,20327.515519496817,3.786140014384704
5910,20355.470119399433,3.7821369189300706
5920,20383.394532099846,3.778142149824339
5930,20411.288795060198,3.774155676078491
5940,20439.152945662518,3.770177466870012
5950,20466.987021208723,3.766207491541783
5960,20494.791058920706,3.76224571960097
5970,20522.565095940325,3.7582921207179307
5980,20550.30916932947,3.7543466647251265
5990,20578.023316070103,3.7504093216160435
6000,20605.70757306429,3.7464800615441205
6010,20633.361977134264,3.7425588548216906
6020,20660.98656502248,3.738645671918926
6030,20688.581373391644,3.73474048346279
6040,20716.1464388248,3.730843260236009
6050,20743.68179782536,3.7269539731760335
6060,20771.187486817184,3.7230725933740247
6070,20798.663542144637,3.7191990920738403
6080,20826.110000072647,3.715333440671029
6090,20853.526896786778,3.711475610711838
6100,20880.914268393302,3.7076255738922175
6110,20908.272150919267,3.703783302056848
6120,20935.600580312574,3.699948767198162
6130,20962.899592442038,3.696121941455379
6140,20990.169223097488,3.69230279711355
6150,21017.409507989836,3.6884913066026055
6160,21044.620482751146,3.684687442496413
6170,21071.802182934738,3.6808911775118416
6180,21098.95464401526,3.677102484507832
6190,21126.077901388784,3.6733213364844794
6200,21153.17199037288,3.669547706582115
6210,21180.23694620672,3.665781568080404
6220,21207.27280405117,3.662022894397441
6230,21234.27959898887,3.658271659088861
6240,21261.257366024343,3.654527835846953
6250,21288.20614008409,3.6507913984997793
6260,21315.12595601668,3.6470623210103046
6270,21342.016848592855,3.643340577475531
6280,21368.87885250564,3.6396261421256386
6290,21395.712002370426,3.6359189893231343
6300,21422.516332725096,3.632219093562004
6310,21449.29187803012,3.628526429466876
6320,21476.03867266866,3.624840971792188
6330,21502.75675094667,3.6211626954213596
6340,21529.446147093044,3.617491575365974
6350,21556.106895259676,3.613827586764962
6360,21582.739029521606,3.6101707048837985
6370,21609.342583877125,3.606520905113697
6380,21635.917592247886,3.602878162970818
6390,21662.464088479024,3.599242454095478
6400,21688.98210633927,3.5956137542513664
6410,21715.47167952107,3.591992039324769
6420,21741.932841640708,3.588377285323798
6430,21768.36562623842,3.584769468377624
6440,21794.77006677853,3.581168564735718
6450,21821.14619664954,3.577574550767099
6460,21847.494049164292,3.573987402959583
6470,21873.813657560066,3.5704070979190408
6480,21900.10505499872,3.5668336123686664
6490,21926.36827456681,3.5632669231482366
6500,21952.60334927571,3.5597070072133943
6510,21978.81031206176,3.5561538416349214
6520,22004.989195786373,3.5526074035980284
6530,22031.14003323618,3.5490676704016426
6540,22057.26285712315,3.5455346194577033
6550,22083.35770008473,3.5420082282904644
6560,22109.424594683976,3.5384884745358005
6570,22135.46357340968,3.5349753359405174
6580,22161.474668676507,3.53146879036167
6590,22187.45791282513,3.527968815765881
6600,22213.413338122366,3.5244753902286714
6610,22239.340976761316,3.5209884919337906
6620,22265.240860861486,3.5175080991725522
6630,22291.11302246894,3.514034190343177
6640,22316.95749355643,3.510566743950138
6650,22342.77430602354,3.507105738603513
6660,22368.563491696823,3.5036511530183407
6670,22394.325082329928,3.5002029660139793
6680,22420.05910960376,3.4967611565134766
6690,22445.765605126617,3.4933257035429346
6700,22471.444600434315,3.4898965862308895
6710,22497.096126990342,3.4864737838076865
6720,22522.720216186004,3.4830572756048697
6730,22548.316899340563,3.479647041054562
6740,22573.886207701376,3.476243059688868
6750,22599.42817244404,3.4728453111392645
6760,22624.94282467255,3.469453775136005
6770,22650.430195419427,3.466068431507524
6780,22675.89031564585,3.4626892601798507
6790,22701.32321624185,3.459316241176022
6800,22726.728928026398,3.4559493546155013
6810,22752.1074817476,3.4525885807136025
6820,22777.458908082805,3.449233899780916
6830,22802.78323763877,3.445885292222744
6840,22828.080500951823,3.4425427385385308
6850,22853.350728487967,3.4392062193213078
6860,22878.593950643073,3.435875715257136
6870,22903.810197742994,3.4325512071245514
6880,22928.99950004374,3.4292326757940197
6890,22954.16188773161,3.425920102227391
6900,22979.29739092334,3.422613467477359
6910,23004.40603966626,3.4193127526869276
6920,23029.48786393845,3.4160179390888734
6930,23054.542893648868,3.412729008005221
6940,23079.57115863751,3.4094459408467173
6950,23104.57268867558,3.40616871911231
6960,23129.5475134656,3.4028973243886287
6970,23154.4956626416,3.399631738349474
6980,23179.41716576923,3.3963719427553056
6990,23204.312052345955,3.3931179194527354
7000,23229.18035180117,3.389869650374027
7010,23254.02209349637,3.3866271175365945
7020,23278.837306725272,3.3833903030425065
7030,23303.626020714026,3.380159189077995
7040,23328.3882646213,3.3769337579129663
7050,23353.124067538465,3.373713991900517
7060,23377.83345848976,3.370499873476448
7070,23402.516466432404,3.3672913851587927
7080,23427.17312025678,3.364088509547335
7090,23451.803448786573,3.3608912293231437
7100,23476.40748077893,3.357699527248098
7110,23500.985244924592,3.3545133861644287
7120,23525.536769848084,3.3513327889942515
7130,23550.06208410783,3.348157718739111
7140,23574.561216196325,3.3449881584795254
7150,23599.03419454027,3.3418240913745305
7160,23623.481047500747,3.338665500661237
7170,23647.90180337336,3.335512369654379
7180,23672.296490388373,3.332364681745875
7190,23696.665136710893,3.329222420404385
7200,23721.007770440996,3.3260855691748774
7210,23745.324419613884,3.3229541116781913
7220,23769.61511220005,3.3198280316106095
7230,23793.87987610541,3.316707312743429
7240,23818.11873917148,3.3135919389225372
7250,23842.3317291755,3.3104818940679896
7260,23866.51887383061,3.307377162173591
7270,23890.680200785988,3.304277727306479
7280,23914.815737627,3.301183573606714
7290,23938.92551187536,3.298094685286865
7300,23963.00955098929,3.295011046631604
7310,23987.067882363644,3.291932641997302
7320,24011.100533330085,3.2888594558116275
7330,24035.107531157228,3.2857914725731443
7340,24059.088903050786,3.2827286768509194
7350,24083.044676153728,3.2796710532841282
7360,24106.974877546425,3.2766185865816597
7370,24130.87953424681,3.273571261521735
7380,24154.758673210516,3.2705290629515167
7390,24178.61232133104,3.267491975786727
7400,24202.44050543988,3.26445998501127
7410,24226.243252306696,3.261433075676849
7420,24250.020588639465,3.258411232902595
7430,24273.772541084607,3.2553944418746967
7440,24297.49913622716,3.252382687846021
7450,24321.200400590926,3.2493759561357556
7460,24344.876360638606,3.246374232129037
7470,24368.527042771966,3.2433775012765937
7480,24392.15247333198,3.2403857490943793
7490,24415.752678598976,3.237398961163219
7500,24439.327684792792,3.2344171231284555
7510,24462.87751807292,3.231440220699591
7520,24486.402204538652,3.228468239649941
7530,24509.901770229248,3.2255011658162847
7540,24533.37624112405,3.2225389850985184
7550,24556.825643142653,3.2195816834593125
7560,24580.250002145065,3.2166292469237705
7570,24603.64934393183,3.213681661579089
7580,24627.023694244173,3.210738913574223
7590,24650.373078764183,3.2078009891195487
7600,24673.697523114915,3.204867874486533
7610,24696.997052860577,3.201939556007402
7620,24720.271693506642,3.199016020074816
7630,24743.521470500025,3.1960972531415397
7640,24766.74640922921,3.193183241720123
7650,24789.9465350244,3.190273972382576
7660,24813.121873157666,3.187369431760052
7670,24836.272448843094,3.184469606542529
7680,24859.39828723693,3.181574483478496
7690,24882.499413437716,3.1786840493746387
7700,24905.575852486447,3.1757982910955294
7710,24928.627629366714,3.1729171955633175
7720,24951.654769004843,3.1700407497574234
7730,24974.65729627004,3.1671689407142334
7740,24997.635235974543,3.1643017555267976
7750,25020.58861287375,3.161439181344527
7760,25043.517451666386,3.1585812053728968
7770,25066.42177699462,3.155727814873148
7780,25089.301613444233,3.152878997161995
7790,25112.15698554474,3.150034739611328
7800,25134.987917769555,3.1471950296479267
7810,25157.7944345361,3.1443598547531684
7820,25180.576560205976,3.141529202462741
7830,25203.33431908511,3.138703060366358
7840,25226.067735423854,3.1358814161074755
7850,25248.77683341718,3.1330642573830074
7860,25271.461637204786,3.1302515719430506
7870,25294.122170871244,3.127443347590601
7880,25316.75845844615,3.1246395721812825
7890,25339.370523904247,3.1218402336230686
7900,25361.958391165583,3.119045319876012
7910,25384.52208409564,3.1162548189519725
7920,25407.061626505474,3.1134687189143473
7930,25429.577042151865,3.110687007877804
7940,25452.06835473744,3.1079096740080168
7950,25474.535587910814,3.1051367055213976
7960,25496.978765266744,3.1023680906848385
7970,25519.397910346248,3.099603817815449
7980,25541.793046636747,3.096843875280295
7990,25564.16419757222,3.0940882514961463
8000,25586.51138653331,3.091336934929216
8010,25608.83463684749,3.088589914094908
8020,25631.133971789175,3.085847177557566
8030,25653.40941457989,3.0831087139302213
8040,25675.660988388365,3.080374511874343
8050,25697.888716330708,3.07764456009959
8060,25720.092621470518,3.0749188473635676
8070,25742.272726819017,3.072197362471581
8080,25764.429055335215,3.0694800942763907
8090,25786.561629926007,3.0667670316779736
8100,25808.67047344633,3.064058163623282
8110,25830.75560869929,3.061353479106006
8120,25852.817058436292,3.0586529671663336
8130,25874.854845357182,3.0559566168907204
8140,25896.86899211038,3.0532644174116506
8150,25918.859521292994,3.050576357907407
8160,25940.82645545098,3.047892427601841
8170,25962.769817079246,3.0452126157641386
8180,25984.689628621818,3.042536911708598
8190,26006.585912471943,3.039865304794399
8200,26028.458690972206,3.0371977844253784
8210,26050.307986414722,3.0345343400498086
8220,26072.133821041207,3.0318749611601707
8230,26093.93621704312,3.029219637292937
8240,26115.715196561825,3.0265683580283502
8250,26137.470781688673,3.023921112990204
8260,26159.202994465188,3.0212778918456284
8270,26180.911856883125,3.018638684304872
8280,26202.597390884657,3.016003480121088
8290,26224.2596183625,3.013372269090123
8300,26245.898561159986,3.010745041050302
8310,26267.514241071265,3.008121785882222
8320,26289.10667984138,3.00550249350854
8330,26310.67589916641,3.0028871538937674
8340,26332.2219206936,3.0002757570440606
8350,26353.74476602149,2.997668293007019
8360,26375.244456700028,2.99506475187148
8370,26396.7210142307,2.9924651237673148
8380,26418.174460066686,2.989869398865229
8390,26439.604815612918,2.9872775673765624
8400,26461.012102226283,2.984689619553087
8410,26482.396341215688,2.9821055456868146
8420,26503.757553842202,2.979525336109795
8430,26525.095761319215,2.976948981193923
8440,26546.410984812486,2.974376471350747
8450,26567.703245440345,2.971807797031268
8460,26588.972564273776,2.969242948725759
8470,26610.21896233654,2.9666819169635636
8480,26631.442460605293,2.9641246923129154
8490,26652.643080009737,2.961571265380742
8500,26673.82084143271,2.959021626812485
8510,26694.975765710333,2.956475767291908
8520,26716.1078736321,2.9539336775409173
8530,26737.21718594103,2.951395348319371
8540,26758.30372333376,2.948860770424905
8550,26779.36750646071,2.9463299346927436
8560,26800.40855592613,2.9438028319955243
8570,26821.42689228829,2.941279453243116
8580,26842.422536059574,2.9387597893824426
8590,26863.395507706577,2.936243831397302
8600,26884.34582765025,2.9337315703081948
8610,26905.273516266017,2.931222997172146
8620,26926.178593883873,2.9287181030825327
8630,26947.061080788524,2.926216879168909
8640,26967.920997219502,2.9237193165968365
8650,26988.75836337125,2.9212254065677112
8660,27009.573199393286,2.9187351403185966
8670,27030.365525390305,2.9162485091220516
8680,27051.135361422246,2.9137655042859643
8690,27071.882727504504,2.9112861171533844
8700,27092.607643607946,2.908810339102358
8710,27113.310129659083,2.906338161545764
8720,27133.99020554019,2.9038695759311457
8730,27154.64789108938,2.901404573740553
8740,27175.283206100736,2.8989431464903785
8750,27195.896170324457,2.8964852857311945
8760,27216.48680346692,2.8940309830475965
8770,27237.055125190825,2.8915802300580413
8780,27257.6011551153,2.88913301841469
8790,27278.12491281602,2.886689339803252
8800,27298.62641782529,2.884249185942826
8810,27319.10568963221,2.881812548585746
8820,27339.562747682736,2.8793794195174285
8830,27359.99761137982,2.8769497905562154
8840,27380.410300083495,2.8745236535532235
8850,27400.800833111032,2.872101000392194
8860,27421.169229737003,2.869681822989339
